id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
89422,_inference within create_supervised_trainer?,_inference within create_supervised_trainer?,inference-within-create-supervised-trainer,3,0,3,,2020-07-16T08:51:13.359Z,2020-07-17T12:01:54.987Z,True,2020-07-17T12:01:54.987Z,regular,False,False,,,True,False,False,,,56,3,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
89326,Storing values in metric or returning them in engine's dict for plotting purposes,Storing values in metric or returning them in engine&rsquo;s dict for plotting purposes,storing-values-in-metric-or-returning-them-in-engines-dict-for-plotting-purposes,20,17,20,,2020-07-15T13:38:18.521Z,2020-07-16T11:13:45.318Z,True,2020-07-16T11:13:45.318Z,regular,False,False,,,True,False,False,,,94,1,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
89408,Inefficiency in metric calculation,Inefficiency in metric calculation,inefficiency-in-metric-calculation,3,1,3,,2020-07-16T06:21:18.274Z,2020-07-16T09:00:20.525Z,True,2020-07-16T09:00:20.525Z,regular,False,False,,,True,False,False,,,63,2,False,pytorchnewbie,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
89263,Non-ML models with ignite,Non-ML models with ignite,non-ml-models-with-ignite,3,0,3,,2020-07-15T05:53:45.406Z,2020-07-15T13:28:57.953Z,True,2020-07-15T13:28:57.953Z,regular,False,False,,,True,False,False,,,63,0,False,pytorchnewbie,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
88954,Difference between MeanSquaredError & Loss (where loss = mse),Difference between MeanSquaredError &amp; Loss (where loss = mse),difference-between-meansquarederror-loss-where-loss-mse,8,3,9,https://discuss.pytorch.org/uploads/default/optimized/3X/e/a/eae94b8610d9467f615e2752b87c73895dd93915_2_1023x967.png,2020-07-13T08:07:13.843Z,2020-07-13T11:27:23.677Z,True,2020-07-13T11:27:23.677Z,regular,False,False,,,True,False,False,,,200,2,False,pytorchnewbie,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
86080,Nested event handlers,Nested event handlers,nested-event-handlers,12,6,12,,2020-06-19T14:25:22.073Z,2020-07-13T07:59:24.397Z,True,2020-07-13T07:59:24.397Z,regular,False,False,,,True,False,False,,,141,2,False,pytorchnewbie,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
88559,Evaluation metrics,Evaluation metrics,evaluation-metrics,4,2,4,,2020-07-09T12:22:57.590Z,2020-07-10T07:49:42.874Z,True,2020-07-10T07:49:42.874Z,regular,False,False,,,True,False,False,,,86,0,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19322, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
83714,Change model's attribute during training,Change model&rsquo;s attribute during training,change-models-attribute-during-training,2,0,2,,2020-06-01T14:27:13.353Z,2020-06-01T15:10:53.087Z,True,2020-06-01T15:10:53.087Z,regular,False,False,,,True,False,False,,,101,1,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19983, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
83171,RuntimeError: multi-target not supported custom dataset in ignite,RuntimeError: multi-target not supported custom dataset in ignite,runtimeerror-multi-target-not-supported-custom-dataset-in-ignite,5,2,5,,2020-05-28T03:23:23.331Z,2020-05-28T07:37:13.784Z,True,2020-05-28T07:37:13.784Z,regular,False,False,,,True,False,False,,,90,0,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23800, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
82506,Average time per epoch calculation on pytorch ignite,Average time per epoch calculation on pytorch ignite,average-time-per-epoch-calculation-on-pytorch-ignite,6,2,6,,2020-05-22T15:53:23.224Z,2020-05-23T17:28:40.609Z,True,2020-05-23T17:28:40.609Z,regular,False,False,,,True,False,False,,,149,1,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23800, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 28425, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
81854,Training ELU network with pytorch ignite,Training ELU network with pytorch ignite,training-elu-network-with-pytorch-ignite,4,1,4,,2020-05-18T16:03:14.066Z,2020-05-18T21:49:20.230Z,True,2020-05-18T21:49:20.230Z,regular,False,False,,,True,False,False,,,106,1,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23800, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
81688,Combining metrics in ignite.metrics,Combining metrics in ignite.metrics,combining-metrics-in-ignite-metrics,2,0,2,,2020-05-17T20:19:15.817Z,2020-05-17T20:49:09.363Z,True,2020-05-17T20:49:09.363Z,regular,False,False,,,True,False,False,,,90,0,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 3067, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
72335,How to use Learning Rate scheduler in Ignite?,How to use Learning Rate scheduler in Ignite?,how-to-use-learning-rate-scheduler-in-ignite,8,2,8,,2020-03-06T19:24:42.949Z,2020-05-06T17:17:17.348Z,True,2020-05-06T17:17:17.348Z,regular,False,False,,,True,False,False,,,677,2,False,ThaiThien,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 1381, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 30576, 'primary_group_id': None}]"
68471,Saving full model with pytorch ignite,Saving full model with pytorch ignite,saving-full-model-with-pytorch-ignite,6,4,6,,2020-02-03T05:26:45.515Z,2020-04-23T22:57:06.209Z,True,2020-04-23T22:57:06.209Z,regular,False,False,,,True,False,False,,,369,1,False,sdesrozis,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23800, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 28425, 'primary_group_id': None}]"
77344,Ignite - dataloader with more than input-target pair and custom evaluator,Ignite - dataloader with more than input-target pair and custom evaluator,ignite-dataloader-with-more-than-input-target-pair-and-custom-evaluator,6,4,6,,2020-04-18T17:08:37.270Z,2020-04-18T22:57:22.472Z,True,2020-04-18T22:57:22.472Z,regular,False,False,,,True,False,False,,,153,2,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23007, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
75886,How to make ignite trainer handle error batch instead of stop the program?,How to make ignite trainer handle error batch instead of stop the program?,how-to-make-ignite-trainer-handle-error-batch-instead-of-stop-the-program,2,0,2,,2020-04-08T15:34:58.679Z,2020-04-08T16:00:16.805Z,True,2020-04-08T16:00:16.805Z,regular,False,False,,,True,False,False,,,79,0,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 1381, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
74522,"Ignite, Correct way of using the library, how to pass model to callable","Ignite, Correct way of using the library, how to pass model to callable",ignite-correct-way-of-using-the-library-how-to-pass-model-to-callable,5,3,5,,2020-03-27T11:25:07.666Z,2020-03-27T14:24:20.419Z,True,2020-03-27T14:24:20.419Z,regular,False,False,,,True,False,False,,,133,5,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 28740, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 28905, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
74464,"Ignite metrics (recall, precision, etc) - thresholded_output_transform","Ignite metrics (recall, precision, etc) - thresholded_output_transform",ignite-metrics-recall-precision-etc-thresholded-output-transform,3,1,3,,2020-03-26T16:21:09.743Z,2020-03-26T17:02:06.564Z,True,2020-03-26T17:02:06.564Z,regular,False,False,,,True,False,False,,,120,2,False,xen0f0n,15,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23007, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
74369,How to use Ignite with multiple output model / loss?,How to use Ignite with multiple output model / loss?,how-to-use-ignite-with-multiple-output-model-loss,3,0,3,,2020-03-25T18:19:58.807Z,2020-03-25T19:20:52.689Z,True,2020-03-25T19:20:52.689Z,regular,False,False,,,True,False,False,,,157,0,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 29176, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 27740, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
74146,Why random functions return same values during the training based on Ignite?,Why random functions return same values during the training based on Ignite?,why-random-functions-return-same-values-during-the-training-based-on-ignite,9,4,9,,2020-03-23T15:16:10.780Z,2020-03-24T10:08:51.577Z,True,2020-03-24T10:08:51.577Z,regular,False,False,,,True,False,False,,,127,2,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 29176, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
72453,Defining LSTM Model in Ignite,Defining LSTM Model in Ignite,defining-lstm-model-in-ignite,3,1,3,,2020-03-08T04:40:12.011Z,2020-03-08T12:19:03.934Z,True,2020-03-08T12:19:03.934Z,regular,False,False,,,True,False,False,,,124,2,False,renegadels,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28602, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
71734,Epoch_length wrong number of iterations,Epoch_length wrong number of iterations,epoch-length-wrong-number-of-iterations,9,7,9,,2020-03-02T15:40:30.252Z,2020-03-02T21:55:04.236Z,True,2020-03-02T21:55:04.236Z,regular,False,False,,,True,False,False,,,111,1,False,vfdev-5,15,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23007, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
70714,Naming .pth checkpoints using PyTorch Ignite ModelCheckpoint handler,Naming .pth checkpoints using PyTorch Ignite ModelCheckpoint handler,naming-pth-checkpoints-using-pytorch-ignite-modelcheckpoint-handler,4,2,4,,2020-02-22T22:49:54.997Z,2020-02-22T23:22:08.360Z,True,2020-02-22T23:22:08.360Z,regular,False,False,,,True,False,False,,,165,1,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23007, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
65056,Ignite TypeError: 'Events' object is not callable,Ignite TypeError: &lsquo;Events&rsquo; object is not callable,ignite-typeerror-events-object-is-not-callable,4,2,4,,2019-12-26T12:27:59.201Z,2019-12-26T12:38:48.123Z,True,2019-12-26T12:38:48.123Z,regular,False,False,,,True,False,False,,,256,2,False,vfdev-5,15,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24625, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4031, 'primary_group_id': None}]"
48904,Implement custom metric in ignite,Implement custom metric in ignite,implement-custom-metric-in-ignite,3,1,3,,2019-06-25T10:53:01.598Z,2019-06-26T19:24:00.871Z,True,2019-06-26T19:24:00.871Z,regular,False,False,,,True,False,False,,,557,2,False,Luca_Pamparana,15,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9443, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4031, 'primary_group_id': None}]"
